"Code","Year","Site","lat","lon","Plot.size..m2.","ele","Aspect","SR.w.m2","Degree.easting","Degree.northing","Average.slope","Quadrat","Acaena.novae.zelandiae","Acetosella.vulgaris","Aciphylla.glacialis","Acrothamnus.montanus","Agrostis.sp.","Agrostis.venusta","Ajuga.australis","Anthosachne.scabra","Argyrotegium.fordianum","Arthropodium.milleflorum","Asperula.gunnii","Asperula.scoparia","Asterolasia.trymalioides.subsp..trymalioides","Austrostipa.nivicola","Baeckea.gunniana","Bossiaea.foliosa","Bossiaea.sericea","Brachyscome.nivalis","Brachyscome.rigidula","Brachyscome.spathulata","Bulbine.glauca","Cardamine.lilacina","Carex.breviculmis","Carex.hebes","Celmisia.costiniana","Celmisia.latifolia","Celmisia.pugioniformis","Cerastium.vulgare","Chrysocephalum.semipapposum.subsp..lineare","Colobanthus.affinis","Coronidium.monticola","Craspedia.adenophora","Craspedia.aurantia","Craspedia.gracilis","Craspedia.lamicola","Craspedia.spp.","Crassula.sieberiana","Deyeuxia.carinata","Deyeuxia.monticola","Epacris.gunnii","Eucalyptus.pauciflora","Euphrasia.sp.","Euphrasia.collina","Euphrasia.crassiuscula.subsp..glandulifera","Euryomyrtus.ramosissima.subsp..ramosissima","Ewartia.nubigena","Gentianella.muelleriana","Geranium.sp.","Gonocarpus.montanus","Gonocarpus.micranthus.subsp..micranthus","Goodenia.hederacea.subsp..alpestris","Grevillea.australis","Hovea.montana","Hypochaeris.radicata","Kunzea.muelleri","Leionema.phylicifolium","Leptorhynchos.squamatus.subsp..alpinus","Leucochrysum.albicans.subsp..albicans","Lomandra.filiformis.subsp..coriacea","Luzula.acutifolia.subsp..acutifolia","Luzula.modesta","Luzula.novae.cambriae","Luzula.sp.","Melicytus.angustifolius.subsp..divaricatus","Microseris.lanceolata","Montia.australasica","Olearia.brevipedunculata","Olearia.frostii","Olearia.phlogopappa.subsp..flavescens","Oreomyrrhis.eriopoda","Orites.lancifolius","Ozothamnus.alpinus","Pappochroma.bellidioides","Pappochroma.nitidum","Pentachondra.pumila","Phebalium.squamulosum.subsp..alpinum","Pimelea.alpina","Pimelea.axiflora.subsp..alpina","Plantago.euryphylla","Poa.fawcettiae","Poa.hiemata","Poa.hothamensis","Podolepis.robusta","Podolobium.alpestre","Prasophyllum.sp.","Prostanthera.cuneata","Ranunculus.muelleri","Ranunculus.victoriensis","Rhodanthe.anthemoides","Rytidosperma.alpicola","Rytidosperma.erianthum","Rytidosperma.nudiflorum","Rytidosperma.oreophilum","Rytidosperma.pallidum","Rytidosperma.penicillatum","Rytidosperma.sp.","Scleranthus.biflorus","Scleranthus.diander","Scleranthus.singulaflorus","Senecio.gunnii","Senecio.pinnatifolius.var..alpinus","Stackhousia.monogyna","Stelleria.pungens","Stylidium.armeria.subsp..armeria","Stylidium.graminifolium","Trisetum.spicatum","Viola.betonicifolia.subsp..betonicifolia","Wahlenbergia.gloriosa","Xerochrysum.subundulatum"
"2022_LSK_NE_LSK17",2022,"LSK",-36.82634,147.2815,1444,1797,"NE",970.0232068,0.70710808,0.707105483,12.88055929,"LSK17",0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_LSK_NE_LSK18",2022,"LSK",-36.82634,147.2815,1444,1797,"NE",970.0232068,0.70710808,0.707105483,12.88055929,"LSK18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_LSK_NE_LSK19",2022,"LSK",-36.82634,147.2815,1444,1797,"NE",970.0232068,0.70710808,0.707105483,12.88055929,"LSK19",0,0.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_LSK_NE_LSK20",2022,"LSK",-36.82634,147.2815,1444,1797,"NE",970.0232068,0.70710808,0.707105483,12.88055929,"LSK20",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_MF_NW_MF1",2022,"MF",-36.82947,147.3193,5000,1811,"NW",919.6993728,-0.70709769,0.707115872,5.710593137,"MF1",0,0,0,15,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25,0,1,30,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2022_MF_NW_MF2",2022,"MF",-36.82947,147.3193,5000,1811,"NW",919.6993728,-0.70709769,0.707115872,5.710593137,"MF2",0,0,0,1,0,0,0,0,0,0,0.5,0,5,0,0,0,0,0,0,5,0,0,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
"2022_MF_NW_MF3",2022,"MF",-36.82947,147.3193,5000,1811,"NW",919.6993728,-0.70709769,0.707115872,5.710593137,"MF3",0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,5,0,0,0,0,0,0,0,0,20,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,5,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2022_MF_NW_MF4",2022,"MF",-36.82947,147.3193,5000,1811,"NW",919.6993728,-0.70709769,0.707115872,5.710593137,"MF4",0,0,0,5,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,5,0,0,10,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0.5,0,0,5,0,0,0,0,0,10,0,0,35,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2022_MF_NW_MF5",2022,"MF",-36.82947,147.3193,5000,1811,"NW",919.6993728,-0.70709769,0.707115872,5.710593137,"MF5",0,0,0,1,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,65,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
"2022_MF_SW_MF6",2022,"MF",-36.82947,147.3193,5000,1811,"SW",896.8857947,-0.707113275,-0.707100288,5.710593137,"MF6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,70,0,5,0,0,0,5,0,0,0,1,0,0,0,0,0.5,0,0,5,0.5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2022_MF_SW_MF7",2022,"MF",-36.82947,147.3193,5000,1811,"SW",896.8857947,-0.707113275,-0.707100288,5.710593137,"MF7",0,5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,35,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0.5,0,0,0,0,0,0,5,0,0,0,0,35,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,5,0,0,0
"2022_MF_SW_MF8",2022,"MF",-36.82947,147.3193,5000,1811,"SW",896.8857947,-0.707113275,-0.707100288,5.710593137,"MF8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0
"2022_MF_SW_MF9",2022,"MF",-36.82947,147.3193,5000,1811,"SW",896.8857947,-0.707113275,-0.707100288,5.710593137,"MF9",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,30,0,0,0,0,0,5,0,0.5,0,0,0,5,0,1,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2022_MF_SW_MF10",2022,"MF",-36.82947,147.3193,5000,1811,"SW",896.8857947,-0.707113275,-0.707100288,5.710593137,"MF10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,10,0,0,45,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.5,0,0,1,0.5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
"2022_MF_SE_MF11",2022,"MF",-36.82947,147.3193,5000,1811,"SE",926.1684365,0.707102885,-0.707110677,5.710593137,"MF11",0,0,0,0,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,10,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
"2022_MF_SE_MF12",2022,"MF",-36.82947,147.3193,5000,1811,"SE",926.1684365,0.707102885,-0.707110677,5.710593137,"MF12",0,0,0,0,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,5,0,0.5,1,0,0,0,0.5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40,0,0,25,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0
"2022_MF_SE_MF13",2022,"MF",-36.82947,147.3193,5000,1811,"SE",926.1684365,0.707102885,-0.707110677,5.710593137,"MF13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,20,0,0,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
"2022_MF_SE_MF14",2022,"MF",-36.82947,147.3193,5000,1811,"SE",926.1684365,0.707102885,-0.707110677,5.710593137,"MF14",0,0.5,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0.5,5,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0.5,0,0,0.5,0,0,0,0,0,0,0,10,10,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,5,0,0,0,0,0.5,1,0,0
"2022_MF_SE_MF15",2022,"MF",-36.82947,147.3193,5000,1811,"SE",926.1684365,0.707102885,-0.707110677,5.710593137,"MF15",0,1,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,1,0,0.5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,15,0,5,0,0,0,0,0,0,1,5,0,0,5,0,0,5,0,0.5,0,0,0,0,0,0,0,15,1,0,10,10,0,0,0.5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
"2022_MF_NE_MF16",2022,"MF",-36.82947,147.3193,5000,1811,"NE",948.9820146,0.70710808,0.707105483,5.710593137,"MF16",0,0,0,15,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0,0,1,10,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
"2022_MF_NE_MF17",2022,"MF",-36.82947,147.3193,5000,1811,"NE",948.9820146,0.70710808,0.707105483,5.710593137,"MF17",0,0,0,35,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0.5,5,0,55,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2022_MF_NE_MF18",2022,"MF",-36.82947,147.3193,5000,1811,"NE",948.9820146,0.70710808,0.707105483,5.710593137,"MF18",0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,5,0,0.5,5,0,25,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,35,0,0,0,0,0,0,0,0,5,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,20,0,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"2022_MF_NE_MF19",2022,"MF",-36.82947,147.3193,5000,1811,"NE",948.9820146,0.70710808,0.707105483,5.710593137,"MF19",0,1,0,0,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,5,0,0,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,5,0,0,10,0,0,0,5,20,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,10,0,0,0,1,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1
"2022_MF_NE_MF20",2022,"MF",-36.82947,147.3193,5000,1811,"NE",948.9820146,0.70710808,0.707105483,5.710593137,"MF20",0,0,0,10,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,20,0,15,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0.5,0,0,0,5,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2022_MH_N_MH1",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"N",957.8346422,0,1,14.66023794,"MH1",0,5,0,5,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_MH_N_MH2",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"N",957.8346422,0,1,14.66023794,"MH2",0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,80,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_MH_N_MH3",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"N",957.8346422,0,1,14.66023794,"MH3",0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,60,0,0,0,0,0,0,0,5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_MH_N_MH4",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"N",957.8346422,0,1,14.66023794,"MH4",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"2022_MH_N_MH5",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"N",957.8346422,0,1,14.66023794,"MH5",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,5,5,0,0,0,0,30,0,0,0,15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,5,10,0,0,0,15,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,5,0,0,0
"2022_MH_E_MH6",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"E",967.1693017,1,-3.67e-06,9.396344879,"MH6",0,0,0,5,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,5,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_MH_E_MH7",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"E",967.1693017,1,-3.67e-06,9.396344879,"MH7",0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2022_MH_E_MH8",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"E",967.1693017,1,-3.67e-06,9.396344879,"MH8",0,5,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,10,5,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,15,0,0,5,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2022_MH_E_MH9",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"E",967.1693017,1,-3.67e-06,9.396344879,"MH9",0,1,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
"2022_MH_E_MH10",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"E",967.1693017,1,-3.67e-06,9.396344879,"MH10",0,1,0,10,0,0,0,0,0,0,1,0,45,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2022_MH_S_M11",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"S",916.3797054,-7.35e-06,-1,6.80887792,"M11",0,1,0,5,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_MH_S_MH12",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"S",916.3797054,-7.35e-06,-1,6.80887792,"MH12",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10
"2022_MH_S_MH13",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"S",916.3797054,-7.35e-06,-1,6.80887792,"MH13",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,10,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,50,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2022_MH_S_MH14",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"S",916.3797054,-7.35e-06,-1,6.80887792,"MH14",0,1,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_MH_S_MH15",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"S",916.3797054,-7.35e-06,-1,6.80887792,"MH15",0,5,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,25,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_MH_W_MH16",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"W",877.5909618,-1,1.1e-05,12.07277098,"MH16",0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0
"2022_MH_W_MH17",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"W",877.5909618,-1,1.1e-05,12.07277098,"MH17",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_MH_W_MH18",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"W",877.5909618,-1,1.1e-05,12.07277098,"MH18",0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,5,0,0,5,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
