"Code","Year","Site","lat","lon","Plot.size..m2.","ele","Aspect","SR.w.m2","Degree.easting","Degree.northing","Average.slope","Quadrat","Acaena.novae.zelandiae","Acetosella.vulgaris","Aciphylla.glacialis","Acrothamnus.montanus","Agrostis.sp.","Agrostis.venusta","Ajuga.australis","Anthosachne.scabra","Argyrotegium.fordianum","Arthropodium.milleflorum","Asperula.gunnii","Asperula.scoparia","Asterolasia.trymalioides.subsp..trymalioides","Austrostipa.nivicola","Baeckea.gunniana","Bossiaea.foliosa","Bossiaea.sericea","Brachyscome.nivalis","Brachyscome.rigidula","Brachyscome.spathulata","Bulbine.glauca","Cardamine.lilacina","Carex.breviculmis","Carex.hebes","Celmisia.costiniana","Celmisia.latifolia","Celmisia.pugioniformis","Cerastium.vulgare","Chrysocephalum.semipapposum.subsp..lineare","Colobanthus.affinis","Coronidium.monticola","Craspedia.adenophora","Craspedia.aurantia","Craspedia.gracilis","Craspedia.lamicola","Craspedia.spp.","Crassula.sieberiana","Deyeuxia.carinata","Deyeuxia.monticola","Epacris.gunnii","Eucalyptus.pauciflora","Euphrasia.sp.","Euphrasia.collina","Euphrasia.crassiuscula.subsp..glandulifera","Euryomyrtus.ramosissima.subsp..ramosissima","Ewartia.nubigena","Gentianella.muelleriana","Geranium.sp.","Gonocarpus.montanus","Gonocarpus.micranthus.subsp..micranthus","Goodenia.hederacea.subsp..alpestris","Grevillea.australis","Hovea.montana","Hypochaeris.radicata","Kunzea.muelleri","Leionema.phylicifolium","Leptorhynchos.squamatus.subsp..alpinus","Leucochrysum.albicans.subsp..albicans","Lomandra.filiformis.subsp..coriacea","Luzula.acutifolia.subsp..acutifolia","Luzula.modesta","Luzula.novae.cambriae","Luzula.sp.","Melicytus.angustifolius.subsp..divaricatus","Microseris.lanceolata","Montia.australasica","Olearia.brevipedunculata","Olearia.frostii","Olearia.phlogopappa.subsp..flavescens","Oreomyrrhis.eriopoda","Orites.lancifolius","Ozothamnus.alpinus","Pappochroma.bellidioides","Pappochroma.nitidum","Pentachondra.pumila","Phebalium.squamulosum.subsp..alpinum","Pimelea.alpina","Pimelea.axiflora.subsp..alpina","Plantago.euryphylla","Poa.fawcettiae","Poa.hiemata","Poa.hothamensis","Podolepis.robusta","Podolobium.alpestre","Prasophyllum.sp.","Prostanthera.cuneata","Ranunculus.muelleri","Ranunculus.victoriensis","Rhodanthe.anthemoides","Rytidosperma.alpicola","Rytidosperma.erianthum","Rytidosperma.nudiflorum","Rytidosperma.oreophilum","Rytidosperma.pallidum","Rytidosperma.penicillatum","Rytidosperma.sp.","Scleranthus.biflorus","Scleranthus.diander","Scleranthus.singulaflorus","Senecio.gunnii","Senecio.pinnatifolius.var..alpinus","Stackhousia.monogyna","Stelleria.pungens","Stylidium.armeria.subsp..armeria","Stylidium.graminifolium","Trisetum.spicatum","Viola.betonicifolia.subsp..betonicifolia","Wahlenbergia.gloriosa","Xerochrysum.subundulatum"
"2022_MH_W_MH19",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"W",877.5909618,-1,1.1e-05,12.07277098,"MH19",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_MH_W_MH20",2022,"MH",-37.17422999,146.647766,1938,1741.986938,"W",877.5909618,-1,1.1e-05,12.07277098,"MH20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0
"2022_MHW_NW_MHW1",2022,"MHW",-37.17599,146.6418,954,1689,"NW",876.0616033,-0.70709769,0.707115872,15.69513405,"MHW1",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"2022_MHW_NW_MHW2",2022,"MHW",-37.17599,146.6418,954,1689,"NW",876.0616033,-0.70709769,0.707115872,15.69513405,"MHW2",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"2022_MHW_NW_MHW3",2022,"MHW",-37.17599,146.6418,954,1689,"NW",876.0616033,-0.70709769,0.707115872,15.69513405,"MHW3",0,1,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"2022_MHW_NW_MHW4",2022,"MHW",-37.17599,146.6418,954,1689,"NW",876.0616033,-0.70709769,0.707115872,15.69513405,"MHW4",0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2022_MHW_NW_MHW5",2022,"MHW",-37.17599,146.6418,954,1689,"NW",876.0616033,-0.70709769,0.707115872,15.69513405,"MHW5",0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"2022_MHW_SW_MHW6",2022,"MHW",-37.17599,146.6418,954,1689,"SW",830.2637631,-0.707113275,-0.707100288,13.42025477,"MHW6",0,1,10,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"2022_MHW_SW_MHW7",2022,"MHW",-37.17599,146.6418,954,1689,"SW",830.2637631,-0.707113275,-0.707100288,13.42025477,"MHW7",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_MHW_SW_MHW8",2022,"MHW",-37.17599,146.6418,954,1689,"SW",830.2637631,-0.707113275,-0.707100288,13.42025477,"MHW8",0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2022_MHW_SW_MHW9",2022,"MHW",-37.17599,146.6418,954,1689,"SW",830.2637631,-0.707113275,-0.707100288,13.42025477,"MHW9",0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"2022_MHW_SW_MHW10",2022,"MHW",-37.17599,146.6418,954,1689,"SW",830.2637631,-0.707113275,-0.707100288,13.42025477,"MHW10",0,1,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2022_MHW_SE_MHW11",2022,"MHW",-37.17599,146.6418,954,1689,"SE",908.6945906,0.707102885,-0.707110677,10.98330656,"MHW11",0,5,10,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"2022_MHW_SE_MHW12",2022,"MHW",-37.17599,146.6418,954,1689,"SE",908.6945906,0.707102885,-0.707110677,10.98330656,"MHW12",0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0
"2022_MHW_SE_MHW13",2022,"MHW",-37.17599,146.6418,954,1689,"SE",908.6945906,0.707102885,-0.707110677,10.98330656,"MHW13",0,5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"2022_MHW_SE_MHW14",2022,"MHW",-37.17599,146.6418,954,1689,"SE",908.6945906,0.707102885,-0.707110677,10.98330656,"MHW14",0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0
"2022_MHW_SE_MHW15",2022,"MHW",-37.17599,146.6418,954,1689,"SE",908.6945906,0.707102885,-0.707110677,10.98330656,"MHW15",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
"2022_MHW_NE_MHW16",2022,"MHW",-37.17599,146.6418,954,1689,"NE",958.0409454,0.70710808,0.707105483,13.25818584,"MHW16",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2022_MHW_NE_MHW17",2022,"MHW",-37.17599,146.6418,954,1689,"NE",958.0409454,0.70710808,0.707105483,13.25818584,"MHW17",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0
"2022_MHW_NE_MHW18",2022,"MHW",-37.17599,146.6418,954,1689,"NE",958.0409454,0.70710808,0.707105483,13.25818584,"MHW18",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"2022_MHW_NE_MHW19",2022,"MHW",-37.17599,146.6418,954,1689,"NE",958.0409454,0.70710808,0.707105483,13.25818584,"MHW19",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"2022_MHW_NE_MHW20",2022,"MHW",-37.17599,146.6418,954,1689,"NE",958.0409454,0.70710808,0.707105483,13.25818584,"MHW20",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"2022_TT_NE_TT1",2022,"TT",-37.02748,147.0278,2254,1574,"NE",974.7638253,0.70710808,0.707105483,10.76130005,"TT1",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.5,0,0,0,0.5,0,0
"2022_TT_NE_TT2",2022,"TT",-37.02748,147.0278,2254,1574,"NE",974.7638253,0.70710808,0.707105483,10.76130005,"TT2",0,0.5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,5,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0.5,0.5,0,0
"2022_TT_NE_TT3",2022,"TT",-37.02748,147.0278,2254,1574,"NE",974.7638253,0.70710808,0.707105483,10.76130005,"TT3",0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0
"2022_TT_NE_TT4",2022,"TT",-37.02748,147.0278,2254,1574,"NE",974.7638253,0.70710808,0.707105483,10.76130005,"TT4",0,1,0,5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2022_TT_NE_TT5",2022,"TT",-37.02748,147.0278,2254,1574,"NE",974.7638253,0.70710808,0.707105483,10.76130005,"TT5",0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.5,0,0,1,0,0,0,0.5,0,0
"2022_TT_NW_TT6",2022,"TT",-37.02748,147.0278,2254,1574,"NW",914.8424467,-0.70709769,0.707115872,11.67156222,"TT6",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"2022_TT_NW_TT7",2022,"TT",-37.02748,147.0278,2254,1574,"NW",914.8424467,-0.70709769,0.707115872,11.67156222,"TT7",0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0.5,0,0
"2022_TT_NW_TT8",2022,"TT",-37.02748,147.0278,2254,1574,"NW",914.8424467,-0.70709769,0.707115872,11.67156222,"TT8",0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0
"2022_TT_NW_TT9",2022,"TT",-37.02748,147.0278,2254,1574,"NW",914.8424467,-0.70709769,0.707115872,11.67156222,"TT9",0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,5,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2022_TT_NW_TT10",2022,"TT",-37.02748,147.0278,2254,1574,"NW",914.8424467,-0.70709769,0.707115872,11.67156222,"TT10",0,0.5,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,5,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,10,0,15,0,0,0,0,0,0.5,0,0,0,1,0,0
"2022_TT_SW_TT11",2022,"TT",-37.02748,147.0278,2254,1574,"SW",894.4030922,-0.707113275,-0.707100288,7.830609913,"TT11",0,0.5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,5,0,0
"2022_TT_SW_TT12",2022,"TT",-37.02748,147.0278,2254,1574,"SW",894.4030922,-0.707113275,-0.707100288,7.830609913,"TT12",0,1,0,25,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,40,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
"2022_TT_SW_TT13",2022,"TT",-37.02748,147.0278,2254,1574,"SW",894.4030922,-0.707113275,-0.707100288,7.830609913,"TT13",0,1,0,10,0,15,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,0,0,10,5,0,0,0,0,5,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
"2022_TT_SW_TT14",2022,"TT",-37.02748,147.0278,2254,1574,"SW",894.4030922,-0.707113275,-0.707100288,7.830609913,"TT14",0,1,0,20,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,10,0,0,20,10,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,1,0,0,0,0,0,0
"2022_TT_SW_TT15",2022,"TT",-37.02748,147.0278,2254,1574,"SW",894.4030922,-0.707113275,-0.707100288,7.830609913,"TT15",0,0.5,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0.5,0,0
"2022_TT_SE_TT16",2022,"TT",-37.02748,147.0278,2254,1574,"SE",937.0196382,0.707102885,-0.707110677,6.920347746,"TT16",0,1,0,25,5,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,10,0,0,20,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0.5,0,0,1,0,0,0
"2022_TT_SE_TT17",2022,"TT",-37.02748,147.0278,2254,1574,"SE",937.0196382,0.707102885,-0.707110677,6.920347746,"TT17",0,5,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
"2022_TT_SE_TT18",2022,"TT",-37.02748,147.0278,2254,1574,"SE",937.0196382,0.707102885,-0.707110677,6.920347746,"TT18",0,1,0,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,0,0,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,1,0,0,1,0,0,0
"2022_TT_SE_TT19",2022,"TT",-37.02748,147.0278,2254,1574,"SE",937.0196382,0.707102885,-0.707110677,6.920347746,"TT19",0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,0,0,35,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_TT_SE_TT20",2022,"TT",-37.02748,147.0278,2254,1574,"SE",937.0196382,0.707102885,-0.707110677,6.920347746,"TT20",0,5,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,5,0,0.5,0,0,0,25,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0,0,0,5,0,1,0,0,0,0,0,0
